Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","100","Bulgaria","5510","Production","02211","Raw milk of cattle","2021","2021","t","835780","A","Official figure",""
"QCL","Crops and livestock products","100","Bulgaria","5510","Production","02211","Raw milk of cattle","2022","2022","t","770730","A","Official figure",""
"QCL","Crops and livestock products","100","Bulgaria","5510","Production","02211","Raw milk of cattle","2023","2023","t","726790","A","Official figure",""
"QCL","Crops and livestock products","116","Cambodia","5510","Production","21512","Cattle fat, unrendered","2005","2005","t","1877.24","I","Imputed value",""
"QCL","Crops and livestock products","116","Cambodia","5510","Production","21512","Cattle fat, unrendered","2006","2006","t","1971.49","I","Imputed value",""
"QCL","Crops and livestock products","116","Cambodia","5510","Production","21512","Cattle fat, unrendered","2007","2007","t","1987.2","I","Imputed value",""
"QCL","Crops and livestock products","116","Cambodia","5510","Production","21512","Cattle fat, unrendered","2008","2008","t","2042.18","I","Imputed value",""
"QCL","Crops and livestock products","116","Cambodia","5510","Production","21512","Cattle fat, unrendered","2009","2009","t","2116.8","I","Imputed value",""
"QCL","Crops and livestock products","116","Cambodia","5510","Production","21512","Cattle fat, unrendered","2010","2010","t","2057.89","I","Imputed value",""
"QCL","Crops and livestock products","116","Cambodia","5510","Production","21512","Cattle fat, unrendered","2011","2011","t","2065.75","I","Imputed value",""
"QCL","Crops and livestock products","116","Cambodia","5510","Production","21512","Cattle fat, unrendered","2012","2012","t","2081.45","I","Imputed value",""
"QCL","Crops and livestock products","116","Cambodia","5510","Production","21512","Cattle fat, unrendered","2013","2013","t","1979.85","I","Imputed value",""
"QCL","Crops and livestock products","116","Cambodia","5510","Production","21512","Cattle fat, unrendered","2014","2014","t","1833.22","I","Imputed value",""
"QCL","Crops and livestock products","116","Cambodia","5510","Production","21512","Cattle fat, unrendered","2015","2015","t","1815.38","I","Imputed value",""
"QCL","Crops and livestock products","116","Cambodia","5510","Production","21512","Cattle fat, unrendered","2016","2016","t","1831.64","I","Imputed value",""
"QCL","Crops and livestock products","116","Cambodia","5510","Production","21512","Cattle fat, unrendered","2017","2017","t","1855.63","I","Imputed value",""
"QCL","Crops and livestock products","116","Cambodia","5510","Production","21512","Cattle fat, unrendered","2018","2018","t","1864.9","I","Imputed value",""
"QCL","Crops and livestock products","116","Cambodia","5510","Production","21512","Cattle fat, unrendered","2019","2019","t","1863.66","I","Imputed value",""
"QCL","Crops and livestock products","116","Cambodia","5510","Production","21512","Cattle fat, unrendered","2020","2020","t","1765.06","I","Imputed value",""
"QCL","Crops and livestock products","116","Cambodia","5510","Production","21512","Cattle fat, unrendered","2021","2021","t","1716.39","I","Imputed value",""
"QCL","Crops and livestock products","116","Cambodia","5510","Production","21512","Cattle fat, unrendered","2022","2022","t","1684.93","I","Imputed value",""
"QCL","Crops and livestock products","116","Cambodia","5510","Production","21512","Cattle fat, unrendered","2023","2023","t","1652.87","I","Imputed value",""
"QCL","Crops and livestock products","116","Cambodia","5510","Production","21151","Edible offal of cattle, fresh, chilled or frozen","2005","2005","t","11472","I","Imputed value",""
"QCL","Crops and livestock products","116","Cambodia","5510","Production","21151","Edible offal of cattle, fresh, chilled or frozen","2006","2006","t","12048","I","Imputed value",""
"QCL","Crops and livestock products","116","Cambodia","5510","Production","21151","Edible offal of cattle, fresh, chilled or frozen","2007","2007","t","12144","I","Imputed value",""
"QCL","Crops and livestock products","116","Cambodia","5510","Production","21151","Edible offal of cattle, fresh, chilled or frozen","2008","2008","t","12480","I","Imputed value",""
"QCL","Crops and livestock products","116","Cambodia","5510","Production","21151","Edible offal of cattle, fresh, chilled or frozen","2009","2009","t","12936","I","Imputed value",""
"QCL","Crops and livestock products","116","Cambodia","5510","Production","21151","Edible offal of cattle, fresh, chilled or frozen","2010","2010","t","12576","I","Imputed value",""
"QCL","Crops and livestock products","116","Cambodia","5510","Production","21151","Edible offal of cattle, fresh, chilled or frozen","2011","2011","t","12624","I","Imputed value",""
"QCL","Crops and livestock products","116","Cambodia","5510","Production","21151","Edible offal of cattle, fresh, chilled or frozen","2012","2012","t","12720","I","Imputed value",""
"QCL","Crops and livestock products","116","Cambodia","5510","Production","21151","Edible offal of cattle, fresh, chilled or frozen","2013","2013","t","12099.08","I","Imputed value",""
"QCL","Crops and livestock products","116","Cambodia","5510","Production","21151","Edible offal of cattle, fresh, chilled or frozen","2014","2014","t","11203.01","I","Imputed value",""
"QCL","Crops and livestock products","116","Cambodia","5510","Production","21151","Edible offal of cattle, fresh, chilled or frozen","2015","2015","t","11093.99","I","Imputed value",""
"QCL","Crops and livestock products","116","Cambodia","5510","Production","21151","Edible offal of cattle, fresh, chilled or frozen","2016","2016","t","11193.37","I","Imputed value",""
"QCL","Crops and livestock products","116","Cambodia","5510","Production","21151","Edible offal of cattle, fresh, chilled or frozen","2017","2017","t","11339.97","I","Imputed value",""
"QCL","Crops and livestock products","116","Cambodia","5510","Production","21151","Edible offal of cattle, fresh, chilled or frozen","2018","2018","t","11396.6","I","Imputed value",""
"QCL","Crops and livestock products","116","Cambodia","5510","Production","21151","Edible offal of cattle, fresh, chilled or frozen","2019","2019","t","11389.01","I","Imputed value",""
"QCL","Crops and livestock products","116","Cambodia","5510","Production","21151","Edible offal of cattle, fresh, chilled or frozen","2020","2020","t","10786.49","I","Imputed value",""
"QCL","Crops and livestock products","116","Cambodia","5510","Production","21151","Edible offal of cattle, fresh, chilled or frozen","2021","2021","t","10489.06","I","Imputed value",""
"QCL","Crops and livestock products","116","Cambodia","5510","Production","21151","Edible offal of cattle, fresh, chilled or frozen","2022","2022","t","10296.76","I","Imputed value",""
"QCL","Crops and livestock products","116","Cambodia","5510","Production","21151","Edible offal of cattle, fresh, chilled or frozen","2023","2023","t","10100.87","I","Imputed value",""
"QCL","Crops and livestock products","116","Cambodia","5510","Production","21111.01","Meat of cattle with the bone, fresh or chilled","2005","2005","t","57360","E","Estimated value",""
"QCL","Crops and livestock products","116","Cambodia","5510","Production","21111.01","Meat of cattle with the bone, fresh or chilled","2006","2006","t","60240","E","Estimated value",""
"QCL","Crops and livestock products","116","Cambodia","5510","Production","21111.01","Meat of cattle with the bone, fresh or chilled","2007","2007","t","60720","E","Estimated value",""
"QCL","Crops and livestock products","116","Cambodia","5510","Production","21111.01","Meat of cattle with the bone, fresh or chilled","2008","2008","t","62400","E","Estimated value",""
"QCL","Crops and livestock products","116","Cambodia","5510","Production","21111.01","Meat of cattle with the bone, fresh or chilled","2009","2009","t","64680","E","Estimated value",""
"QCL","Crops and livestock products","116","Cambodia","5510","Production","21111.01","Meat of cattle with the bone, fresh or chilled","2010","2010","t","62880","E","Estimated value",""
"QCL","Crops and livestock products","116","Cambodia","5510","Production","21111.01","Meat of cattle with the bone, fresh or chilled","2011","2011","t","63120","E","Estimated value",""
"QCL","Crops and livestock products","116","Cambodia","5510","Production","21111.01","Meat of cattle with the bone, fresh or chilled","2012","2012","t","63600","E","Estimated value",""
"QCL","Crops and livestock products","116","Cambodia","5510","Production","21111.01","Meat of cattle with the bone, fresh or chilled","2013","2013","t","60495.4","I","Imputed value",""
"QCL","Crops and livestock products","116","Cambodia","5510","Production","21111.01","Meat of cattle with the bone, fresh or chilled","2014","2014","t","56015.03","I","Imputed value",""
"QCL","Crops and livestock products","116","Cambodia","5510","Production","21111.01","Meat of cattle with the bone, fresh or chilled","2015","2015","t","55469.93","I","Imputed value",""
"QCL","Crops and livestock products","116","Cambodia","5510","Production","21111.01","Meat of cattle with the bone, fresh or chilled","2016","2016","t","55966.85","I","Imputed value",""
"QCL","Crops and livestock products","116","Cambodia","5510","Production","21111.01","Meat of cattle with the bone, fresh or chilled","2017","2017","t","56699.86","I","Imputed value",""
"QCL","Crops and livestock products","116","Cambodia","5510","Production","21111.01","Meat of cattle with the bone, fresh or chilled","2018","2018","t","56982.99","I","Imputed value",""
"QCL","Crops and livestock products","116","Cambodia","5510","Production","21111.01","Meat of cattle with the bone, fresh or chilled","2019","2019","t","56945.06","I","Imputed value",""
"QCL","Crops and livestock products","116","Cambodia","5510","Production","21111.01","Meat of cattle with the bone, fresh or chilled","2020","2020","t","53932.44","I","Imputed value",""
"QCL","Crops and livestock products","116","Cambodia","5510","Production","21111.01","Meat of cattle with the bone, fresh or chilled","2021","2021","t","52445.29","I","Imputed value",""
"QCL","Crops and livestock products","116","Cambodia","5510","Production","21111.01","Meat of cattle with the bone, fresh or chilled","2022","2022","t","51483.82","I","Imputed value",""
"QCL","Crops and livestock products","116","Cambodia","5510","Production","21111.01","Meat of cattle with the bone, fresh or chilled","2023","2023","t","50504.34","I","Imputed value",""
"QCL","Crops and livestock products","116","Cambodia","5510","Production","02951.01","Raw hides and skins of cattle","2005","2005","t","13557.82","I","Imputed value",""
"QCL","Crops and livestock products","116","Cambodia","5510","Production","02951.01","Raw hides and skins of cattle","2006","2006","t","14238.55","I","Imputed value",""
"QCL","Crops and livestock products","116","Cambodia","5510","Production","02951.01","Raw hides and skins of cattle","2007","2007","t","14352","I","Imputed value",""
"QCL","Crops and livestock products","116","Cambodia","5510","Production","02951.01","Raw hides and skins of cattle","2008","2008","t","14749.09","I","Imputed value",""
"QCL","Crops and livestock products","116","Cambodia","5510","Production","02951.01","Raw hides and skins of cattle","2009","2009","t","15288","I","Imputed value",""
"QCL","Crops and livestock products","116","Cambodia","5510","Production","02951.01","Raw hides and skins of cattle","2010","2010","t","14862.55","I","Imputed value",""
"QCL","Crops and livestock products","116","Cambodia","5510","Production","02951.01","Raw hides and skins of cattle","2011","2011","t","14919.27","I","Imputed value",""
"QCL","Crops and livestock products","116","Cambodia","5510","Production","02951.01","Raw hides and skins of cattle","2012","2012","t","15032.73","I","Imputed value",""
"QCL","Crops and livestock products","116","Cambodia","5510","Production","02951.01","Raw hides and skins of cattle","2013","2013","t","14298.91","I","Imputed value",""
"QCL","Crops and livestock products","116","Cambodia","5510","Production","02951.01","Raw hides and skins of cattle","2014","2014","t","13239.92","I","Imputed value",""
"QCL","Crops and livestock products","116","Cambodia","5510","Production","02951.01","Raw hides and skins of cattle","2015","2015","t","13111.07","I","Imputed value",""
"QCL","Crops and livestock products","116","Cambodia","5510","Production","02951.01","Raw hides and skins of cattle","2016","2016","t","13228.53","I","Imputed value",""
"QCL","Crops and livestock products","116","Cambodia","5510","Production","02951.01","Raw hides and skins of cattle","2017","2017","t","13401.79","I","Imputed value",""
"QCL","Crops and livestock products","116","Cambodia","5510","Production","02951.01","Raw hides and skins of cattle","2018","2018","t","13468.71","I","Imputed value",""
"QCL","Crops and livestock products","116","Cambodia","5510","Production","02951.01","Raw hides and skins of cattle","2019","2019","t","13459.74","I","Imputed value",""
"QCL","Crops and livestock products","116","Cambodia","5510","Production","02951.01","Raw hides and skins of cattle","2020","2020","t","12747.67","I","Imputed value",""
"QCL","Crops and livestock products","116","Cambodia","5510","Production","02951.01","Raw hides and skins of cattle","2021","2021","t","12396.16","I","Imputed value",""
"QCL","Crops and livestock products","116","Cambodia","5510","Production","02951.01","Raw hides and skins of cattle","2022","2022","t","12168.9","I","Imputed value",""
"QCL","Crops and livestock products","116","Cambodia","5510","Production","02951.01","Raw hides and skins of cattle","2023","2023","t","11937.39","I","Imputed value",""
"QCL","Crops and livestock products","116","Cambodia","5510","Production","02211","Raw milk of cattle","2005","2005","t","25230.24","I","Imputed value",""
"QCL","Crops and livestock products","116","Cambodia","5510","Production","02211","Raw milk of cattle","2006","2006","t","26292.59","I","Imputed value",""
"QCL","Crops and livestock products","116","Cambodia","5510","Production","02211","Raw milk of cattle","2007","2007","t","26658.35","I","Imputed value",""
"QCL","Crops and livestock products","116","Cambodia","5510","Production","02211","Raw milk of cattle","2008","2008","t","27318.14","I","Imputed value",""
"QCL","Crops and livestock products","116","Cambodia","5510","Production","02211","Raw milk of cattle","2009","2009","t","27975.09","I","Imputed value",""
"QCL","Crops and livestock products","116","Cambodia","5510","Production","02211","Raw milk of cattle","2010","2010","t","27325.71","I","Imputed value",""
"QCL","Crops and livestock products","116","Cambodia","5510","Production","02211","Raw milk of cattle","2011","2011","t","26837.5","I","Imputed value",""
"QCL","Crops and livestock products","116","Cambodia","5510","Production","02211","Raw milk of cattle","2012","2012","t","27005.43","I","Imputed value",""
"QCL","Crops and livestock products","116","Cambodia","5510","Production","02211","Raw milk of cattle","2013","2013","t","27009.17","I","Imputed value",""
"QCL","Crops and livestock products","116","Cambodia","5510","Production","02211","Raw milk of cattle","2014","2014","t","24600","E","Estimated value",""
"QCL","Crops and livestock products","116","Cambodia","5510","Production","02211","Raw milk of cattle","2015","2015","t","24100","E","Estimated value",""
"QCL","Crops and livestock products","116","Cambodia","5510","Production","02211","Raw milk of cattle","2016","2016","t","24100","E","Estimated value",""
"QCL","Crops and livestock products","116","Cambodia","5510","Production","02211","Raw milk of cattle","2017","2017","t","24454.12","I","Imputed value",""
"QCL","Crops and livestock products","116","Cambodia","5510","Production","02211","Raw milk of cattle","2018","2018","t","24305.62","I","Imputed value",""
"QCL","Crops and livestock products","116","Cambodia","5510","Production","02211","Raw milk of cattle","2019","2019","t","24237.63","I","Imputed value",""
"QCL","Crops and livestock products","116","Cambodia","5510","Production","02211","Raw milk of cattle","2020","2020","t","24178.36","I","Imputed value",""
"QCL","Crops and livestock products","116","Cambodia","5510","Production","02211","Raw milk of cattle","2021","2021","t","23892.82","I","Imputed value",""
"QCL","Crops and livestock products","116","Cambodia","5510","Production","02211","Raw milk of cattle","2022","2022","t","23548.35","I","Imputed value",""
"QCL","Crops and livestock products","116","Cambodia","5510","Production","02211","Raw milk of cattle","2023","2023","t","23143.19","I","Imputed value",""
"QCL","Crops and livestock products","344","China, Hong Kong SAR","5510","Production","21512","Cattle fat, unrendered","2005","2005","t","644","I","Imputed value",""
"QCL","Crops and livestock products","344","China, Hong Kong SAR","5510","Production","21512","Cattle fat, unrendered","2006","2006","t","644","I","Imputed value",""
"QCL","Crops and livestock products","344","China, Hong Kong SAR","5510","Production","21512","Cattle fat, unrendered","2007","2007","t","570.4","I","Imputed value",""
"QCL","Crops and livestock products","344","China, Hong Kong SAR","5510","Production","21512","Cattle fat, unrendered","2008","2008","t","395.6","I","Imputed value",""
"QCL","Crops and livestock products","344","China, Hong Kong SAR","5510","Production","21512","Cattle fat, unrendered","2009","2009","t","391","I","Imputed value",""
"QCL","Crops and livestock products","344","China, Hong Kong SAR","5510","Production","21512","Cattle fat, unrendered","2010","2010","t","391","I","Imputed value",""
"QCL","Crops and livestock products","344","China, Hong Kong SAR","5510","Production","21512","Cattle fat, unrendered","2011","2011","t","391","I","Imputed value",""
"QCL","Crops and livestock products","344","China, Hong Kong SAR","5510","Production","21512","Cattle fat, unrendered","2012","2012","t","358.8","I","Imputed value",""
"QCL","Crops and livestock products","344","China, Hong Kong SAR","5510","Production","21512","Cattle fat, unrendered","2013","2013","t","363.4","I","Imputed value",""
"QCL","Crops and livestock products","344","China, Hong Kong SAR","5510","Production","21512","Cattle fat, unrendered","2014","2014","t","346.73","I","Imputed value",""
"QCL","Crops and livestock products","344","China, Hong Kong SAR","5510","Production","21512","Cattle fat, unrendered","2015","2015","t","317.4","I","Imputed value",""
"QCL","Crops and livestock products","344","China, Hong Kong SAR","5510","Production","21512","Cattle fat, unrendered","2016","2016","t","303.6","I","Imputed value",""
"QCL","Crops and livestock products","344","China, Hong Kong SAR","5510","Production","21512","Cattle fat, unrendered","2017","2017","t","303.6","I","Imputed value",""
"QCL","Crops and livestock products","344","China, Hong Kong SAR","5510","Production","21512","Cattle fat, unrendered","2018","2018","t","297.2","I","Imputed value",""
"QCL","Crops and livestock products","344","China, Hong Kong SAR","5510","Production","21512","Cattle fat, unrendered","2019","2019","t","295.2","I","Imputed value",""
"QCL","Crops and livestock products","344","China, Hong Kong SAR","5510","Production","21512","Cattle fat, unrendered","2020","2020","t","292.45","I","Imputed value",""
"QCL","Crops and livestock products","344","China, Hong Kong SAR","5510","Production","21512","Cattle fat, unrendered","2021","2021","t","290.13","I","Imputed value",""
"QCL","Crops and livestock products","344","China, Hong Kong SAR","5510","Production","21512","Cattle fat, unrendered","2022","2022","t","287.8","I","Imputed value",""
"QCL","Crops and livestock products","344","China, Hong Kong SAR","5510","Production","21512","Cattle fat, unrendered","2023","2023","t","276","I","Imputed value",""
"QCL","Crops and livestock products","344","China, Hong Kong SAR","5510","Production","21151","Edible offal of cattle, fresh, chilled or frozen","2005","2005","t","2744","I","Imputed value",""
"QCL","Crops and livestock products","344","China, Hong Kong SAR","5510","Production","21151","Edible offal of cattle, fresh, chilled or frozen","2006","2006","t","2744","I","Imputed value",""
"QCL","Crops and livestock products","344","China, Hong Kong SAR","5510","Production","21151","Edible offal of cattle, fresh, chilled or frozen","2007","2007","t","2430.4","I","Imputed value",""
"QCL","Crops and livestock products","344","China, Hong Kong SAR","5510","Production","21151","Edible offal of cattle, fresh, chilled or frozen","2008","2008","t","1685.6","I","Imputed value",""
"QCL","Crops and livestock products","344","China, Hong Kong SAR","5510","Production","21151","Edible offal of cattle, fresh, chilled or frozen","2009","2009","t","1666","I","Imputed value",""
"QCL","Crops and livestock products","344","China, Hong Kong SAR","5510","Production","21151","Edible offal of cattle, fresh, chilled or frozen","2010","2010","t","1666","I","Imputed value",""
"QCL","Crops and livestock products","344","China, Hong Kong SAR","5510","Production","21151","Edible offal of cattle, fresh, chilled or frozen","2011","2011","t","1666","I","Imputed value",""
"QCL","Crops and livestock products","344","China, Hong Kong SAR","5510","Production","21151","Edible offal of cattle, fresh, chilled or frozen","2012","2012","t","1528.8","I","Imputed value",""
